Emp ID,Name Prefix,First Name,Middle Initial,Last Name,Gender,E Mail,Father's Name,Mother's Name,Mother's Maiden Name,Date of Birth,Time of Birth,Age in Yrs.,Weight in Kgs.,Date of Joining,Quarter of Joining,Half of Joining,Year of Joining,Month of Joining,Month Name of Joining,Short Month,Day of Joining,DOW of Joining,Short DOW,Age in Company (Years),Salary,Last % Hike,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Password
117603,Mr.,Bob,W,Weiss,M,bob.weiss@hotmail.com,Vernon Weiss,Dorothy Weiss,Gill,10/26/1991,05:23:15 AM,25.77,61,12/23/2012,Q4,H2,2012,12,December,Dec,23,Sunday,Sun,4.6,88733,2%,143-23-1339,212-927-2029,North Collins,Erie,North Collins,NY,14111,Northeast,bwweiss,7Z3pv~48p>
811884,Mr.,Edwin,A,Perez,M,edwin.perez@gmail.com,Alton Perez,Alison Perez,Rose,2/27/1992,03:57:13 AM,25.43,84,6/11/2014,Q2,H1,2014,6,June,Jun,11,Wednesday,Wed,3.13,109695,9%,339-11-7841,262-268-3289,Crivitz,Marinette,Crivitz,WI,54114,Midwest,eaperez,AUNjyd~w;144&>
463579,Mr.,Bernardo,W,Langley,M,bernardo.langley@hotmail.com,Tanner Langley,Angel Langley,Briggs,10/21/1972,08:31:52 PM,44.8,89,8/30/2007,Q3,H2,2007,8,August,Aug,30,Thursday,Thu,9.92,174027,3%,350-08-5414,229-818-8713,Atlanta,Fulton,Atlanta,GA,30348,South,bwlangley,xZU~V<.&^d8
915993,Prof.,William,K,Morrison,M,william.morrison@gmail.com,Caleb Morrison,Sondra Morrison,Burgess,3/30/1967,06:48:15 PM,50.36,90,10/2/2001,Q4,H2,2001,10,October,Oct,2,Tuesday,Tue,15.83,109382,12%,620-85-9976,405-559-1017,Longdale,Blaine,Longdale,OK,73755,South,wkmorrison,J0LrzvJ#VtS
836259,Dr.,Vance,A,Osborne,M,vance.osborne@shaw.ca,Brent Osborne,Sharlene Osborne,Cervantes,11/9/1972,11:01:45 PM,44.75,70,6/30/2001,Q2,H1,2001,6,June,Jun,30,Saturday,Sat,16.09,148267,29%,728-14-3717,503-546-8875,Independence,Polk,Independence,OR,97351,West,vaosborne,tPIA&tanN8t:X
520719,Prof.,Edmund,E,Salas,M,edmund.salas@aol.com,Carlo Salas,Nicole Salas,Mosley,7/8/1959,05:51:02 AM,58.1,60,8/16/1989,Q3,H2,1989,8,August,Aug,16,Wednesday,Wed,27.97,126758,24%,717-18-6482,217-682-7457,Hillsboro,Montgomery,Hillsboro,IL,62049,Midwest,eesalas,2uSg^~?^&
409341,Mrs.,Imogene,O,Sanders,F,imogene.sanders@yahoo.com,Dudley Sanders,Roslyn Sanders,Santana,6/3/1985,03:10:40 PM,32.17,50,10/15/2012,Q4,H2,2012,10,October,Oct,15,Monday,Mon,4.79,55845,26%,681-24-8302,319-714-7958,Hayesville,Keokuk,Hayesville,IA,52562,Midwest,iosanders,bRxABKKH?d2:
528576,Mr.,Darin,F,Callahan,M,darin.callahan@gmail.com,Jay Callahan,Ronda Callahan,Livingston,10/27/1992,05:26:28 PM,24.77,72,4/14/2014,Q2,H1,2014,4,April,Apr,14,Monday,Mon,3.29,64901,2%,381-37-2114,406-263-9628,Avon,Powell,Avon,MT,59713,West,dfcallahan,ft}IPjQ$t!y
315565,Mrs.,Loretta,M,Sawyer,F,loretta.sawyer@hotmail.com,Terence Sawyer,Vickie Sawyer,Beasley,1/23/1996,05:12:28 PM,21.53,47,3/7/2017,Q1,H1,2017,3,March,Mar,7,Tuesday,Tue,0.39,78780,14%,069-02-8229,270-277-4308,Nerinx,Marion,Nerinx,KY,40049,South,lmsawyer,Xwm/0isr9T{f+
242740,Ms.,Olive,L,Livingston,F,olive.livingston@charter.net,Wiley Livingston,Amanda Livingston,Cote,2/9/1981,12:35:36 AM,36.49,55,9/16/2002,Q3,H2,2002,9,September,Sep,16,Monday,Mon,14.87,184008,20%,429-99-4646,314-500-3453,Alba,Jasper,Alba,MO,64830,Midwest,ollivingston,u~f!bRIHwDQY1
763459,Mr.,Gino,A,Mcconnell,M,gino.mcconnell@aol.com,Rich Mcconnell,Kimberly Mcconnell,Stone,10/8/1975,09:18:46 AM,41.83,73,5/23/2005,Q2,H1,2005,5,May,May,23,Monday,Mon,12.19,57731,29%,691-18-9714,803-885-7673,Coosawatchie,Jasper,Coosawatchie,SC,29912,South,gamcconnell,jFqP&q/9%CJ/I
239010,Mr.,Fred,E,Hayes,M,fred.hayes@yahoo.com,Armando Hayes,Harriet Hayes,Crane,12/17/1979,04:41:18 PM,37.64,59,3/30/2001,Q1,H1,2001,3,March,Mar,30,Friday,Fri,16.34,58345,25%,241-99-6276,228-610-8759,Pleasant Grove,Pleasant Grove,Pleasant Grove,MS,38657,South,fehayes,FM&o*9hh4KoJ
865905,Mr.,Nelson,O,Wilkins,M,nelson.wilkins@earthlink.net,Edwin Wilkins,Bertha Wilkins,Mayo,12/12/1961,03:49:43 AM,55.66,67,2/23/2017,Q1,H1,2017,2,February,Feb,23,Thursday,Thu,0.42,141143,16%,592-99-8788,479-735-4213,Fort Smith,Sebastian,Fort Smith,AR,72918,South,nowilkins,Bvdbp_9uk
657908,Mrs.,Joyce,K,Hooper,F,joyce.hooper@hotmail.com,Horace Hooper,Priscilla Hooper,Delgado,2/21/1980,05:46:45 PM,37.46,45,7/14/2002,Q3,H2,2002,7,July,Jul,14,Sunday,Sun,15.05,68835,30%,211-84-7533,270-280-4283,Murray,Calloway,Murray,KY,42071,South,jkhooper,fi!IFMNi<9k
652723,Mrs.,Juliana,W,Rowland,F,juliana.rowland@aol.com,Carson Rowland,Lisa Rowland,Fields,4/7/1993,11:00:19 AM,24.32,47,12/8/2016,Q4,H2,2016,12,December,Dec,8,Thursday,Thu,0.64,67506,20%,104-02-6452,314-819-1491,Saint Louis,St. Louis,Saint Louis,MO,63130,Midwest,jwrowland,Z}N2lR.Mqm~y_M%
944699,Mr.,Norris,S,Mack,M,norris.mack@yahoo.co.in,Cliff Mack,Mavis Mack,Bean,9/18/1983,06:54:55 PM,33.88,73,10/16/2009,Q4,H2,2009,10,October,Oct,16,Friday,Fri,7.79,116248,24%,011-94-3680,339-617-2666,Erving,Franklin,Erving,MA,1344,Northeast,nsmack,O9%PGE4VjZ[E
517283,Prof.,Tom,B,Frye,M,tom.frye@gmail.com,Javier Frye,Willa Frye,Mckenzie,4/9/1976,05:31:30 AM,41.33,72,3/18/2015,Q1,H1,2015,3,March,Mar,18,Wednesday,Wed,2.36,65753,10%,655-36-6334,225-574-3475,Deridder,Beauregard,Deridder,LA,70634,South,tbfrye,u%XVyxtwE8u2C
176214,Mrs.,Josephine,G,Pitts,F,josephine.pitts@hotmail.com,Santos Pitts,Rachael Pitts,Clemons,12/29/1972,01:20:28 PM,44.61,58,8/30/2008,Q3,H2,2008,8,August,Aug,30,Saturday,Sat,8.92,40040,22%,285-15-3625,216-702-5455,Reynoldsburg,Franklin,Reynoldsburg,OH,43068,Midwest,jgpitts,iZ9ikk~TAMRmvP
680485,Mr.,Les,W,Brady,M,les.brady@gmail.com,Maynard Brady,Berta Brady,Santos,7/6/1990,12:13:56 AM,27.08,63,12/23/2016,Q4,H2,2016,12,December,Dec,23,Friday,Fri,0.59,158773,12%,240-99-4848,206-830-5542,Tacoma,Tacoma,Tacoma,WA,98419,West,lwbrady,t7So}Zu-z
891142,Hon.,Jaime,M,Avery,M,jaime.avery@aol.com,Dannie Avery,Corinne Avery,Morales,3/7/1967,09:25:29 PM,50.43,63,10/28/2005,Q4,H2,2005,10,October,Oct,28,Friday,Fri,11.76,187800,0%,144-23-1324,701-430-8105,Verona,LaMoure,Verona,ND,58490,Midwest,jmavery,1}DZ3eDCPX^
810984,Mrs.,Marissa,L,Caldwell,F,marissa.caldwell@aol.com,Raymundo Caldwell,Greta Caldwell,Frye,10/3/1979,08:25:19 PM,37.84,56,10/25/2000,Q4,H2,2000,10,October,Oct,25,Wednesday,Wed,16.77,135046,19%,560-99-3843,229-266-9475,Atlanta,Fulton,Atlanta,GA,30302,South,mlcaldwell,acZQ9B]TFF}2
896022,Mr.,Lavern,X,Gardner,M,lavern.gardner@aol.com,Josiah Gardner,Lorie Gardner,Valencia,10/19/1971,05:38:14 AM,45.81,50,2/27/1998,Q1,H1,1998,2,February,Feb,27,Friday,Fri,19.43,140328,1%,385-37-9685,219-973-4977,Richmond,Wayne,Richmond,IN,47375,Midwest,lxgardner,aRg<n9!GrVUkZ6
162773,Drs.,Evangeline,K,Mejia,F,evangeline.mejia@gmail.com,Jacob Mejia,Gwendolyn Mejia,Stafford,9/6/1959,08:07:35 AM,57.93,42,1/31/2010,Q1,H1,2010,1,January,Jan,31,Sunday,Sun,7.49,93417,28%,202-84-5766,385-955-8462,Cedar City,Iron,Cedar City,UT,84721,West,ekmejia,9<*iuMkVX0O
408036,Ms.,Brandy,O,Carr,F,brandy.carr@btinternet.com,Silas Carr,Nadia Carr,Coleman,11/21/1976,07:51:24 PM,40.71,50,9/21/2008,Q3,H2,2008,9,September,Sep,21,Sunday,Sun,8.85,197345,4%,228-99-6983,701-618-4337,Watford City,McKenzie,Watford City,ND,58854,Midwest,bocarr,PVc!^1+enB3
591248,Mrs.,Molly,O,Manning,F,molly.manning@hotmail.com,Marshall Manning,Elise Manning,Talley,6/11/1962,07:10:13 AM,55.17,48,6/30/2004,Q2,H1,2004,6,June,Jun,30,Wednesday,Wed,13.08,65981,11%,302-15-1318,316-214-2098,Russell Springs,Russell Springs,Russell Springs,KS,67755,Midwest,momanning,l$\j}u\^UuIY7
562393,Mr.,Gale,R,Perez,M,gale.perez@rediffmail.com,Bradford Perez,Terri Perez,Osborne,12/2/1964,07:58:56 PM,52.69,60,4/10/1994,Q2,H1,1994,4,April,Apr,10,Sunday,Sun,23.32,188811,23%,514-31-5757,701-825-3358,Killdeer,Dunn,Killdeer,ND,58640,Midwest,grperez,qcLj0_C|0Pt
808843,Mr.,Merlin,Z,Yates,M,merlin.yates@yahoo.co.uk,Carlton Yates,Liz Yates,Potts,1/1/1991,08:38:46 PM,26.59,80,4/4/2012,Q2,H1,2012,4,April,Apr,4,Wednesday,Wed,5.32,144104,5%,695-16-9603,215-757-1383,Fawn Grove,York,Fawn Grove,PA,17321,Northeast,mzyates,5Vq4x<9LuCnxEA
645393,Prof.,Nelson,H,Mooney,M,nelson.mooney@yahoo.com,Terry Mooney,Violet Mooney,Carlson,6/2/1967,04:37:30 PM,50.19,62,7/1/1995,Q3,H2,1995,7,July,Jul,1,Saturday,Sat,22.09,136885,14%,469-57-4220,314-674-3119,California,Moniteau,California,MO,65018,Midwest,nhmooney,KLhyrpN84.it
685818,Mr.,Jackson,E,Bass,M,jackson.bass@gmail.com,Leonardo Bass,Natalia Bass,Santos,3/14/1983,10:08:05 AM,34.4,50,6/3/2013,Q2,H1,2013,6,June,Jun,3,Monday,Mon,4.15,172555,11%,327-11-0796,228-942-3725,Jackson,Hinds,Jackson,MS,39201,South,jebass,0MrynZ>O$5DbcuS
747647,Ms.,Trisha,U,Mueller,F,trisha.mueller@bp.com,Lance Mueller,Pat Mueller,Farrell,6/13/1975,06:12:42 PM,42.15,50,9/28/2006,Q3,H2,2006,9,September,Sep,28,Thursday,Thu,10.84,133504,30%,156-23-0167,212-514-3604,Niverville,Columbia,Niverville,NY,12130,Northeast,tumueller,9rC7U6_iaF@{k}x
846178,Ms.,Lilia,I,Collins,F,lilia.collins@yahoo.com,Tommie Collins,Rosanne Collins,Alston,6/7/1980,12:28:57 AM,37.16,46,2/4/2004,Q1,H1,2004,2,February,Feb,4,Wednesday,Wed,13.49,196782,1%,218-89-1286,209-724-7936,Aromas,Monterey,Aromas,CA,95004,West,licollins,6ms_xt/ct%Qzb
754091,Mrs.,Kimberly,R,Cantu,F,kimberly.cantu@yahoo.com,Ronnie Cantu,Shari Cantu,Stuart,10/7/1976,08:47:51 PM,40.83,46,10/4/2002,Q4,H2,2002,10,October,Oct,4,Friday,Fri,14.82,198580,12%,226-99-7374,308-517-8706,Kenesaw,Adams,Kenesaw,NE,68956,Midwest,krcantu,8ZfhIzDFSI+xi-
808727,Prof.,Luciano,B,Jordan,M,luciano.jordan@aol.com,Carey Jordan,Aimee Jordan,Wells,4/23/1994,02:51:11 PM,23.28,67,3/12/2016,Q1,H1,2016,3,March,Mar,12,Saturday,Sat,1.38,168292,10%,031-92-1343,212-601-9238,Geneseo,Livingston,Geneseo,NY,14454,Northeast,lbjordan,LFSbj6M.OP1[1W
143029,Mr.,Danny,H,Robbins,M,danny.robbins@hotmail.com,Jonah Robbins,Barbra Robbins,Davidson,9/27/1963,11:38:12 AM,53.87,87,2/13/1999,Q1,H1,1999,2,February,Feb,13,Saturday,Sat,18.47,123832,6%,586-67-4518,219-323-1225,Bluffton,Wells,Bluffton,IN,46714,Midwest,dhrobbins,ZuMN9Sjq
923271,Mr.,Wilfredo,J,Richards,M,wilfredo.richards@gmail.com,Enrique Richards,Marsha Richards,Chase,12/13/1960,06:03:14 PM,56.66,64,10/26/1985,Q4,H2,1985,10,October,Oct,26,Saturday,Sat,31.78,173178,16%,356-08-5270,218-269-4257,Randall,Morrison,Randall,MN,56475,Midwest,wjrichards,k|Eg!dp4}L!w
621988,Ms.,Callie,Y,Snider,F,callie.snider@yahoo.com,Genaro Snider,Luz Snider,Gilliam,12/18/1989,04:05:27 PM,27.63,44,6/25/2012,Q2,H1,2012,6,June,Jun,25,Monday,Mon,5.09,147243,27%,219-89-6568,505-793-7860,Ocate,Mora,Ocate,NM,87734,West,cysnider,94<ECS<@|ekH>>
240842,Mrs.,Rachelle,J,Reed,F,rachelle.reed@yahoo.co.uk,Josiah Reed,Yesenia Reed,Mcgee,11/27/1977,04:48:59 AM,39.69,55,4/14/2010,Q2,H1,2010,4,April,Apr,14,Wednesday,Wed,7.29,88748,3%,770-02-4059,210-267-6023,El Paso,El Paso,El Paso,TX,79994,South,rjreed,a~o$mqx1
517038,Ms.,Bobbi,M,Olson,F,bobbi.olson@hotmail.com,Cruz Olson,Bernadine Olson,Morrow,11/3/1963,07:18:08 PM,53.77,57,6/5/2017,Q2,H1,2017,6,June,Jun,5,Monday,Mon,0.15,143127,8%,313-35-8701,319-758-4226,Keystone,Benton,Keystone,IA,52249,Midwest,bmolson,b0CoEX?\X
456842,Mrs.,Kris,S,Richards,F,kris.richards@aol.com,Newton Richards,Robert Richards,Russell,2/24/1966,12:59:15 AM,51.46,50,4/14/2011,Q2,H1,2011,4,April,Apr,14,Thursday,Thu,6.29,173303,7%,512-33-0548,314-830-8975,Leeton,Johnson,Leeton,MO,64761,Midwest,ksrichards,H+Ibu?khYD
276700,Drs.,Marissa,J,Meyer,F,marissa.meyer@rediffmail.com,Bruce Meyer,Summer Meyer,Benson,7/13/1958,10:11:24 PM,59.08,40,2/28/1995,Q1,H1,1995,2,February,Feb,28,Tuesday,Tue,22.43,172845,11%,321-11-2706,701-369-9836,Davenport,Cass,Davenport,ND,58021,Midwest,mjmeyer,8Bhk{4Bg
510431,Mr.,Jamar,Z,Reese,M,jamar.reese@hotmail.co.uk,Tod Reese,Eugenia Reese,Bishop,6/13/1965,06:26:10 AM,52.16,58,3/26/1999,Q1,H1,1999,3,March,Mar,26,Friday,Fri,18.35,134013,10%,505-59-7074,405-738-3960,Texola,Beckham,Texola,OK,73668,South,jzreese,RGL\OoeE?+>
451543,Ms.,Nelda,E,Webster,F,nelda.webster@gmail.com,Josue Webster,Joy Webster,Boone,1/16/1986,08:15:56 PM,31.55,59,3/3/2016,Q1,H1,2016,3,March,Mar,3,Thursday,Thu,1.4,161123,2%,368-39-5885,229-950-3117,Columbus,Muscogee,Columbus,GA,31909,South,newebster,WrZHypJ.>
423508,Ms.,Carolina,F,Bruce,F,carolina.bruce@aol.com,Charlie Bruce,Rosalie Bruce,Lott,10/6/1971,07:37:23 AM,45.84,54,4/22/2007,Q2,H1,2007,4,April,Apr,22,Sunday,Sun,10.27,177947,25%,156-23-5637,201-569-3227,Newark,Essex,Newark,NJ,7193,Northeast,cfbruce,6r1ztN^9V
399486,Ms.,Terri,K,Phelps,F,terri.phelps@microsoft.com,Agustin Phelps,Maryellen Phelps,Goodman,11/23/1975,02:18:18 AM,41.71,41,12/16/1998,Q4,H2,1998,12,December,Dec,16,Wednesday,Wed,18.63,183013,23%,280-15-2470,231-941-6394,Copper City,Houghton,Copper City,MI,49917,Midwest,tkphelps,E39a$cMD
295933,Mr.,Nestor,L,Rosales,M,nestor.rosales@aol.com,Lazaro Rosales,Sally Rosales,Larson,4/5/1979,02:17:57 PM,38.34,67,4/23/2010,Q2,H1,2010,4,April,Apr,23,Friday,Fri,7.27,71204,29%,027-92-0549,423-342-5433,Clarksville,Montgomery,Clarksville,TN,37041,South,nlrosales,qmqqs<-kNvI
855670,Drs.,Adrian,L,Robles,F,adrian.robles@gmail.com,Reid Robles,Mallory Robles,Simmons,6/8/1958,02:21:48 AM,59.18,40,10/14/1982,Q4,H2,1982,10,October,Oct,14,Thursday,Thu,34.81,166464,4%,526-99-7519,212-956-0905,Glen Spey,Sullivan,Glen Spey,NY,12737,Northeast,alrobles,YS*jn1ClERUn
151449,Hon.,Kyle,Y,Rios,M,kyle.rios@yahoo.co.uk,Brain Rios,Gloria Rios,Little,2/9/1993,02:56:09 AM,24.48,55,11/28/2016,Q4,H2,2016,11,November,Nov,28,Monday,Mon,0.66,111183,2%,331-11-3592,303-875-0643,Pine,Jefferson,Pine,CO,80470,West,kyrios,nW?*J>>U//K}
394700,Mr.,Domingo,Y,Wilkinson,M,domingo.wilkinson@outlook.com,Kendall Wilkinson,Maribel Wilkinson,Good,1/21/1985,12:57:46 PM,32.54,80,3/12/2008,Q1,H1,2008,3,March,Mar,12,Wednesday,Wed,9.38,95530,25%,471-57-3328,262-227-1790,Milwaukee,Milwaukee,Milwaukee,WI,53221,Midwest,dywilkinson,1^netFI1}/s7Jcy
328740,Mr.,Leonardo,T,Bird,M,leonardo.bird@bp.com,Damon Bird,Vivian Bird,Aguirre,1/24/1974,02:36:38 PM,43.54,58,5/26/1997,Q2,H1,1997,5,May,May,26,Monday,Mon,20.19,116972,14%,495-29-1676,228-228-5325,Macon,Noxubee,Macon,MS,39341,South,ltbird,e:7JFAL]gmw3zm
924134,Dr.,Hubert,P,Zimmerman,M,hubert.zimmerman@gmail.com,Wilson Zimmerman,Kelsey Zimmerman,Dodson,3/22/1980,10:05:51 PM,37.38,59,10/7/2009,Q4,H2,2009,10,October,Oct,7,Wednesday,Wed,7.81,79197,18%,076-02-8334,270-258-3097,Rush,Boyd,Rush,KY,41168,South,hpzimmerman,8V%:ss\-njA{
556518,Mr.,Kory,G,Frank,M,kory.frank@yahoo.co.in,Arturo Frank,Diane Frank,Owen,8/29/1987,09:37:52 PM,29.93,61,9/28/2010,Q3,H2,2010,9,September,Sep,28,Tuesday,Tue,6.84,102865,29%,654-38-6993,205-760-7355,Leeds,Jefferson,Leeds,AL,35094,South,kgfrank,CuUQ\7U4t_e!HX
237003,Ms.,Tami,Z,Hayes,F,tami.hayes@gmail.com,Harley Hayes,Ella Hayes,Castro,12/18/1992,05:00:25 PM,24.62,58,4/2/2016,Q2,H1,2016,4,April,Apr,2,Saturday,Sat,1.32,170836,24%,413-99-8525,307-371-2781,Dayton,Sheridan,Dayton,WY,82836,West,tzhayes,Ma}a$t~}mm}HeLC
518193,Drs.,Amanda,Y,Carr,F,amanda.carr@gmail.com,Everett Carr,Marcella Carr,Scott,5/27/1973,12:58:23 AM,44.2,53,11/27/2009,Q4,H2,2009,11,November,Nov,27,Friday,Fri,7.67,100000,2%,510-33-9678,210-872-1018,Agua Dulce,Nueces,Agua Dulce,TX,78330,South,aycarr,FyJlDR]4
540019,Mr.,Stephen,J,Bauer,M,stephen.bauer@sbcglobal.net,August Bauer,Jessica Bauer,Chan,6/13/1990,11:50:42 PM,27.14,50,8/30/2013,Q3,H2,2013,8,August,Aug,30,Friday,Fri,3.91,183279,11%,071-02-1344,201-262-7702,Jersey City,Hudson,Jersey City,NJ,7308,Northeast,sjbauer,4x4^ctqA~4
489463,Mr.,Johnie,G,Carney,M,johnie.carney@yahoo.com,Herschel Carney,Alison Carney,Melton,6/7/1991,06:29:37 PM,26.16,82,6/20/2015,Q2,H1,2015,6,June,Jun,20,Saturday,Sat,2.11,151127,29%,044-15-2958,236-562-1999,Stanardsville,Greene,Stanardsville,VA,22973,South,jgcarney,jqJpw@i[st
763039,Ms.,Rebekah,J,Hull,F,rebekah.hull@earthlink.net,Vincent Hull,Ida Hull,Sherman,1/25/1973,04:59:51 AM,44.53,49,4/29/2017,Q2,H1,2017,4,April,Apr,29,Saturday,Sat,0.25,104526,3%,240-99-2092,303-243-8627,Glen Haven,Larimer,Glen Haven,CO,80532,West,rjhull,Zf3rjz\UV
854365,Ms.,Kelly,G,Spence,F,kelly.spence@yahoo.co.uk,Loyd Spence,Kellie Spence,Lang,3/12/1972,10:19:17 AM,45.41,40,4/3/1997,Q2,H1,1997,4,April,Apr,3,Thursday,Thu,20.33,103499,9%,643-29-0812,210-574-2395,Penwell,Ector,Penwell,TX,79776,South,kgspence,newwzzOi6%Ok9R+
233110,Hon.,Tracie,K,Estes,F,tracie.estes@hotmail.com,Branden Estes,Deloris Estes,Finley,5/11/1982,03:14:08 AM,35.24,60,4/17/2012,Q2,H1,2012,4,April,Apr,17,Tuesday,Tue,5.28,159071,18%,323-11-2842,201-900-5228,North Bergen,Hudson,North Bergen,NJ,7047,Northeast,tkestes,6/FU*}/.CyRw1;&
416483,Mr.,Bennett,H,Le,M,bennett.le@gmail.com,Eric Le,Dixie Le,Saunders,8/8/1982,07:00:23 AM,34.99,76,5/29/2004,Q2,H1,2004,5,May,May,29,Saturday,Sat,13.17,144885,27%,524-99-8128,252-545-5705,Winston Salem,Forsyth,Winston Salem,NC,27107,South,bhle,5^_%N_BIq|YXgB
629763,Hon.,Vernon,V,Bass,M,vernon.bass@aol.com,David Bass,Alta Bass,Roach,10/6/1962,06:35:05 PM,54.85,79,3/18/2013,Q1,H1,2013,3,March,Mar,18,Monday,Mon,4.36,79853,16%,763-12-3837,215-737-1085,Hallstead,Susquehanna,Hallstead,PA,18822,Northeast,vvbass,MHr++F/_TjzDn%
755278,Mr.,Theron,E,Sweet,M,theron.sweet@gmail.com,Irwin Sweet,Stefanie Sweet,Downs,3/15/1995,05:12:37 AM,22.39,86,6/14/2016,Q2,H1,2016,6,June,Jun,14,Tuesday,Tue,1.12,187715,16%,394-33-3362,209-659-1839,Orange,Orange,Orange,CA,92862,West,tesweet,0L?N4x@vy1q/4HW
471560,Mr.,Ernie,Y,Holden,M,ernie.holden@yahoo.com,Keith Holden,Sherrie Holden,Cummings,11/28/1983,08:51:08 PM,33.69,88,5/15/2013,Q2,H1,2013,5,May,May,15,Wednesday,Wed,4.21,75839,15%,131-98-7403,316-629-8682,Durham,Marion,Durham,KS,67438,Midwest,eyholden,m8^RYzxq
988676,Mr.,Shawn,C,Rasmussen,M,shawn.rasmussen@gmail.com,Abdul Rasmussen,Jeannie Rasmussen,Ryan,12/4/1978,01:12:29 PM,38.67,51,7/5/2013,Q3,H2,2013,7,July,Jul,5,Friday,Fri,4.07,86337,19%,405-73-3684,218-496-2108,Manhattan Beach,Manhattan Beach,Manhattan Beach,MN,56463,Midwest,scrasmussen,n@^3~5bzj2
606109,Mr.,Enrique,M,Adams,M,enrique.adams@rediffmail.com,Terrence Adams,Kendra Adams,Acevedo,12/14/1965,01:34:10 AM,51.65,58,8/18/2001,Q3,H2,2001,8,August,Aug,18,Saturday,Sat,15.95,100224,16%,332-11-4351,405-571-4413,Binger,Caddo,Binger,OK,73009,South,emadams,D!YM^nPD8QN
414129,Mr.,Ernie,H,Aguilar,M,ernie.aguilar@aol.com,Wyatt Aguilar,Virgie Aguilar,Blair,8/8/1960,06:16:29 PM,57.01,54,1/17/2001,Q1,H1,2001,1,January,Jan,17,Wednesday,Wed,16.54,152421,10%,478-43-2646,210-379-4233,Higgins,Lipscomb,Higgins,TX,79046,South,ehaguilar,XYuSEU*^SNl$N
286890,Mrs.,Carolyn,S,Donaldson,F,carolyn.donaldson@gmail.com,Ernie Donaldson,Jana Donaldson,Guthrie,4/29/1960,11:07:03 PM,57.28,41,3/1/2005,Q1,H1,2005,3,March,Mar,1,Tuesday,Tue,12.42,144259,1%,579-53-2885,231-530-3573,Eben Junction,Alger,Eben Junction,MI,49825,Midwest,csdonaldson,Mq6yrIN}k6
944811,Mrs.,Margie,S,Deleon,F,margie.deleon@sbcglobal.net,Josh Deleon,Jessica Deleon,Le,4/13/1979,09:48:15 AM,38.32,47,8/28/2005,Q3,H2,2005,8,August,Aug,28,Sunday,Sun,11.92,193461,8%,329-11-0331,262-328-7339,Port Washington,Ozaukee,Port Washington,WI,53074,Midwest,msdeleon,A><**d4h5t^yY
975770,Mr.,Keven,F,Collins,M,keven.collins@gmail.com,Dennis Collins,Frankie Collins,Lara,7/12/1972,09:41:58 PM,45.07,75,10/1/1995,Q4,H2,1995,10,October,Oct,1,Sunday,Sun,21.84,161705,22%,294-15-0007,479-891-5368,Atkins,Pope,Atkins,AR,72823,South,kfcollins,lr2_R?L^2
590955,Mr.,Bruce,Q,Colon,M,bruce.colon@microsoft.com,Dick Colon,Abby Colon,Huber,5/2/1972,05:55:28 PM,45.27,79,8/25/2010,Q3,H2,2010,8,August,Aug,25,Wednesday,Wed,6.93,139425,14%,533-71-6012,231-408-6959,Ida,Monroe,Ida,MI,48140,Midwest,bqcolon,xyg0b7hn;ab
565658,Mrs.,Kristen,F,Lott,F,kristen.lott@msn.com,Eric Lott,Bobbi Lott,Mcguire,7/6/1989,09:31:08 PM,28.08,56,3/20/2011,Q1,H1,2011,3,March,Mar,20,Sunday,Sun,6.36,188910,15%,763-12-5424,229-410-7907,Smyrna,Cobb,Smyrna,GA,30081,South,kflott,jZ_YE0yIB!v[l.>
569664,Mr.,Howard,X,Dodson,M,howard.dodson@gmail.com,Irving Dodson,Leonor Dodson,Robles,2/25/1983,10:32:54 PM,34.44,64,2/18/2007,Q1,H1,2007,2,February,Feb,18,Sunday,Sun,10.45,82516,18%,264-99-3310,225-278-0032,Elmer,Rapides,Elmer,LA,71424,South,hxdodson,e*Rz*6i.8V:]?
939970,Mr.,Merle,R,Britt,M,merle.britt@aol.com,Scott Britt,Alfreda Britt,Wall,11/14/1977,02:01:22 AM,39.73,90,6/21/2009,Q2,H1,2009,6,June,Jun,21,Sunday,Sun,8.11,145515,28%,314-35-7956,218-565-3209,Maple Plain,Hennepin,Maple Plain,MN,55578,Midwest,mrbritt,LkVH6<gqF#4!tb
848744,Dr.,Hector,D,Bradley,M,hector.bradley@yahoo.com,Scottie Bradley,Hallie Bradley,Chambers,10/9/1988,12:25:48 AM,28.82,52,1/5/2013,Q1,H1,2013,1,January,Jan,5,Saturday,Sat,4.56,155065,17%,657-36-7842,215-446-9901,Easton,Northampton,Easton,PA,18042,Northeast,hdbradley,7EupW/Z-llT
452230,Mr.,Darnell,D,Spencer,M,darnell.spencer@aol.com,Eloy Spencer,Randi Spencer,King,9/13/1969,01:00:19 AM,47.9,76,8/11/1999,Q3,H2,1999,8,August,Aug,11,Wednesday,Wed,17.98,120778,17%,712-18-4439,212-201-2194,New York City,New York,New York City,NY,10069,Northeast,ddspencer,agF8bvM:!iCs$&A
930129,Ms.,Janelle,Z,William,F,janelle.william@hotmail.com,Beau William,Janine William,Baird,2/23/1971,09:45:48 AM,46.46,59,10/11/2004,Q4,H2,2004,10,October,Oct,11,Monday,Mon,12.8,70544,21%,250-99-7390,907-713-8781,Atqasuk,North Slope,Atqasuk,AK,99791,West,jzwilliam,Bxs@@&G3Sl.
